onset	duration	trial_type	nback-nontarget	response_time
27.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
35.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
37.5	0.901732	nback-nontarget	0.707317	0.0
42.5	0.901732	nback-nontarget	0.707317	0.0
50.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
52.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
57.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
62.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
70.0	0.901732	nback-nontarget	0.707317	0.0
72.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
80.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
85.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
87.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
92.5	0.901732	nback-nontarget	0.707317	0.0
100.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
102.5	0.901732	nback-nontarget	0.707317	0.0
107.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
115.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
117.5	0.901732	nback-nontarget	0.707317	0.0
122.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
130.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
137.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
150.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
152.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
160.0	0.901732	nback-nontarget	0.707317	0.0
165.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
167.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
172.5	0.901732	nback-nontarget	0.707317	0.0
175.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
187.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
190.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
197.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
200.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
205.0	0.901732	nback-nontarget	-0.29268299999999997	0.0
212.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
225.0	0.901732	nback-nontarget	0.707317	0.0
227.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
230.0	0.901732	nback-nontarget	0.707317	0.0
237.5	0.901732	nback-nontarget	-0.29268299999999997	0.0
