onset	duration	trial_type	nback-nontarget	response_time
27.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
35.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
37.5	0.9660489999999999	nback-nontarget	0.707317	0.0
42.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
50.0	0.9660489999999999	nback-nontarget	0.707317	0.0
52.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
57.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
60.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
65.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
72.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
75.0	0.9660489999999999	nback-nontarget	0.707317	0.0
80.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
87.5	0.9660489999999999	nback-nontarget	0.707317	0.0
90.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
97.5	0.9660489999999999	nback-nontarget	0.707317	0.0
102.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
110.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
112.5	0.9660489999999999	nback-nontarget	0.707317	0.0
117.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
122.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
125.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
180.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
187.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
190.0	0.9660489999999999	nback-nontarget	0.707317	0.0
195.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
202.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
207.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
210.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
215.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
217.5	0.9660489999999999	nback-nontarget	0.707317	0.0
225.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
230.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
232.5	0.9660489999999999	nback-nontarget	0.707317	0.0
240.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
245.0	0.9660489999999999	nback-nontarget	0.707317	0.0
255.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
262.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
265.0	0.9660489999999999	nback-nontarget	0.707317	0.0
270.0	0.9660489999999999	nback-nontarget	0.707317	0.0
275.0	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
282.5	0.9660489999999999	nback-nontarget	-0.29268299999999997	0.0
