onset	duration	trial_type	nback-nontarget	response_time
27.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
30.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
37.5	1.2428540000000001	nback-nontarget	0.707317	0.0
42.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
45.0	1.2428540000000001	nback-nontarget	0.707317	0.0
50.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
57.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
62.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
70.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
72.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
75.0	1.2428540000000001	nback-nontarget	0.707317	0.0
82.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
90.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
97.5	1.2428540000000001	nback-nontarget	0.707317	0.0
110.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
112.5	1.2428540000000001	nback-nontarget	0.707317	0.0
117.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
125.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
130.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
180.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
187.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
192.5	1.2428540000000001	nback-nontarget	0.707317	0.0
195.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
202.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
207.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
210.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
215.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
217.5	1.2428540000000001	nback-nontarget	0.707317	0.0
225.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
227.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
235.0	1.2428540000000001	nback-nontarget	0.707317	0.0
240.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
247.5	1.2428540000000001	nback-nontarget	0.707317	0.0
250.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
255.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
257.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
265.0	1.2428540000000001	nback-nontarget	0.707317	0.0
270.0	1.2428540000000001	nback-nontarget	0.707317	0.0
277.5	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
280.0	1.2428540000000001	nback-nontarget	-0.29268299999999997	0.0
