onset	duration	trial_type	nback-nontarget	response_time
27.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
35.0	0.8349049999999999	nback-nontarget	0.714286	0.0
40.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
42.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
50.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
52.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
57.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
60.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
67.5	0.8349049999999999	nback-nontarget	0.714286	0.0
77.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
85.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
87.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
95.0	0.8349049999999999	nback-nontarget	0.714286	0.0
100.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
102.5	0.8349049999999999	nback-nontarget	0.714286	0.0
105.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
110.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
120.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
125.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
180.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
187.5	0.8349049999999999	nback-nontarget	0.714286	0.0
190.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
195.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
197.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
202.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
210.0	0.8349049999999999	nback-nontarget	0.714286	0.0
212.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
217.5	0.8349049999999999	nback-nontarget	0.714286	0.0
225.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
230.0	0.8349049999999999	nback-nontarget	0.714286	0.0
237.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
240.0	0.8349049999999999	nback-nontarget	0.714286	0.0
247.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
250.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
255.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
262.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
265.0	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
270.0	0.8349049999999999	nback-nontarget	0.714286	0.0
272.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
277.5	0.8349049999999999	nback-nontarget	-0.28571399999999997	0.0
