onset	duration	trial_type	nback-nontarget	response_time
27.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
32.5	1.059333	nback-nontarget	0.714286	0.0
40.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
42.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
45.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
50.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
57.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
60.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
65.0	1.059333	nback-nontarget	0.714286	0.0
72.5	1.059333	nback-nontarget	0.714286	0.0
80.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
82.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
87.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
95.0	1.059333	nback-nontarget	0.714286	0.0
100.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
102.5	1.059333	nback-nontarget	0.714286	0.0
105.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
112.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
117.5	1.059333	nback-nontarget	0.714286	0.0
120.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
127.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
180.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
182.5	1.059333	nback-nontarget	0.714286	0.0
187.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
195.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
200.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
207.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
210.0	1.059333	nback-nontarget	0.714286	0.0
217.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
222.5	1.059333	nback-nontarget	0.714286	0.0
225.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
232.5	1.059333	nback-nontarget	0.714286	0.0
237.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
240.0	1.059333	nback-nontarget	0.714286	0.0
247.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
252.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
255.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
262.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
265.0	1.059333	nback-nontarget	-0.28571399999999997	0.0
270.0	1.059333	nback-nontarget	0.714286	0.0
277.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
282.5	1.059333	nback-nontarget	-0.28571399999999997	0.0
